soldDate,street,city,statezip,country,bathrooms,bedrooms,floors,sqft_above,sqft_basement,sqft_living,sqft_lot,view,waterfront,condition,yr_built,yr_renovated,price,price_ZScore,price_MinMax,price_log
20140520T000000,8040 S 118th St,Seattle,WA 98178,USA,1.0,2,1.5,960,810,1770,5522,0,0,4.0,1943,,243000,-0.838476004387,0.0236237382776,12.400816722322686
20140520T000000,7032 7th Ave NW,Seattle,WA 98117,USA,1.75,4,1.0,860,420,1280,6060,0,0,3.0,1926,,575000,0.0467426811223,0.0711575631756,13.262125319779487
20140520T000000,13615 179th Ave NE,Redmond,WA 98052,USA,2.5,4,2.0,2150,0,2150,12028,0,0,4.0,1982,,639000,0.217387247004,0.0803207101439,13.367659733359671
20140520T000000,2422 E McGraw St,Seattle,WA 98112,USA,1.0,2,1.0,1040,750,1790,4000,0,0,4.0,1923,,710000,0.406696062278,0.0904860763118,13.473020249017498
20140520T000000,3665 50th Ave NE,Seattle,WA 98105,USA,3.75,4,1.5,2600,700,3300,4545,4,0,3.0,1926,1999.0,1740000,3.15300704443,0.237955472833,14.369395671190711
20140520T000000,16822 NE 87th St,Redmond,WA 98052,USA,2.25,3,2.0,1990,0,1990,10260,0,0,4.0,1987,,675000,0.313374815312,0.0854749803136,13.422467969854667
20140520T000000,16819 SE 171st Pl,Renton,WA 98058,USA,2.5,5,2.0,2430,0,2430,4781,0,0,3.0,2001,,405000,-0.406531947,0.0468179540411,12.911642346088676
20140520T000000,4941-4949 125th Ave SE,Bellevue,WA 98006,USA,2.75,4,1.0,1860,960,2820,13193,0,0,3.0,1965,,615000,0.153395534798,0.0768845300308,13.329377546788654
20140520T000000,9237 7th Ave NW,Seattle,WA 98117,USA,1.0,3,1.0,1010,900,1910,8190,0,0,4.0,1946,,490000,-0.179894632939,0.0589877586083,13.102160670086809
20140520T000000,1427 NW 62nd St,Seattle,WA 98107,USA,2.25,3,2.0,1040,230,1270,1213,0,0,3.0,2005,,467000,-0.241220023802,0.0556947526666,13.054084536651034
20140520T000000,2612 49th Ave SW,Seattle,WA 98116,USA,2.75,4,1.0,1180,870,2050,3960,0,0,4.0,1986,,480000,-0.206557846358,0.0575560168946,13.081541382884074
20140520T000000,3429 9th Ave W,Seattle,WA 98119,USA,2.0,6,1.0,1270,880,2150,4505,0,0,3.0,1952,,755000,0.526680522663,0.0969289140239,13.534473028231162
20140520T000000,5028 157th Ave SE,Bellevue,WA 98006,USA,1.75,4,1.0,1630,820,2450,13300,2,0,4.0,1987,,760000,0.540012129373,0.0976447848808,13.541073712262515
20140520T000000,801-921 Martin Luther King Jr Way S,Seattle,WA 98144,USA,2.25,2,2.0,960,270,1230,1280,0,0,3.0,2012,,387000,-0.454525731154,0.0442408189563,12.866179972011919
20140520T000000,14201-14211 146th Pl SE,Renton,WA 98059,USA,1.75,3,1.0,1280,0,1280,10716,0,0,4.0,1969,,290000,-0.713158901318,0.0303529243325,12.577636201962656
20140520T000000,6046 126th Ave NE,Kirkland,WA 98033,USA,2.25,4,1.0,2260,0,2260,41984,0,0,4.0,1967,,925000,0.979955150786,0.121268523158,13.737549016494562
20140520T000000,3720 S 312th Ln,Auburn,WA 98001,USA,1.0,2,1.0,1050,0,1050,60113,0,0,4.0,1943,,415000,-0.379868733581,0.0482496957549,12.936033799212835
20140520T000000,9226 S 239th Pl,Kent,WA 98031,USA,1.75,3,2.0,1570,0,1570,7775,0,0,3.0,1982,,263000,-0.785149577549,0.0264872217052,12.479909311159902
20140520T000000,2019 182nd Ave NE,Redmond,WA 98052,USA,2.0,4,1.0,1820,0,1820,9350,0,0,4.0,1967,,519900,-0.100171624816,0.0632686663326,13.161391764371807
20140520T000000,1715 46th Ave SW,Seattle,WA 98116,USA,1.75,2,1.0,1190,350,1540,4025,0,0,4.0,1908,,570000,0.0334110744128,0.0704416923187,13.253391639810733
20140520T000000,21533 NE Woodinville Duvall Rd,Woodinville,WA 98077,USA,1.5,3,1.0,2060,0,2060,44866,0,0,3.0,1953,,450000,-0.286547486615,0.0532607917532,13.017002861746503
20140520T000000,5830 246th Pl NE,Redmond,WA 98053,USA,3.5,4,1.0,4380,0,4380,74052,0,0,3.0,2001,,1300000,1.979825654,0.174958837426,14.077874822431765
20140520T000000,13424 NE 80th St,Redmond,WA 98052,USA,1.0,3,1.0,1090,0,1090,9900,0,0,4.0,1955,,300000,-0.686495687899,0.0317846660462,12.611537753638338
20140520T000000,2525 NE 24th St,Renton,WA 98056,USA,1.75,3,1.0,1480,0,1480,7225,0,0,4.0,1965,,320000,-0.633169261061,0.0346481494738,12.676076274775909
20140520T000000,1505 29th Ave,Seattle,WA 98122,USA,1.0,4,1.5,1320,0,1320,4440,0,0,3.0,1929,,387500,-0.453192570483,0.044312406042,12.86747112777554
20140520T000000,14634 128th Ave NE,Woodinville,WA 98072,USA,2.25,1,1.0,1470,670,2140,10350,0,0,3.0,1976,,458000,-0.26521691588,0.0544061851242,13.034624463096321
20140520T000000,16864 SE 57th Pl,Bellevue,WA 98006,USA,3.5,4,1.0,2230,2330,4560,16643,3,0,3.0,1995,,1212500,1.74652253658,0.16243109743,14.008194901793775
20140520T000000,24729 SE 276th Pl,Maple Valley,WA 98038,USA,3.0,4,2.0,2800,0,2800,9764,0,0,3.0,2002,,380000,-0.473189980547,0.0432385997566,12.84792653170257
20140520T000000,602 Tacoma Ave NE,Renton,WA 98056,USA,1.0,3,1.0,1050,0,1050,5000,0,0,4.0,1967,,200000,-0.953127822089,0.0174672489083,12.206072645530174
20140520T000000,6428 NE 184th St,Kenmore,WA 98028,USA,1.5,3,1.0,1490,0,1490,9630,0,0,4.0,1959,,385000,-0.459858373838,0.0439544706135,12.86099861326992
20140520T000000,7358 28th Ave SW,Seattle,WA 98126,USA,1.0,2,2.0,1730,0,1730,6375,0,0,4.0,1945,,396675,-0.428729072171,0.0456260290644,12.89087258460229
20140520T000000,1106 N 80th St,Seattle,WA 98103,USA,1.0,4,1.5,1210,0,1210,3760,0,0,3.0,1900,,452000,-0.281214843931,0.0535471400959,13.021437458814368
20140520T000000,24957 SE 279th St,Maple Valley,WA 98038,USA,2.5,4,2.0,2800,0,2800,8494,0,0,3.0,2004,,426000,-0.35053919882,0.0498246116401,12.962194625251508
20140520T000000,1833 1st Ave N,Seattle,WA 98109,USA,1.5,3,2.0,1570,0,1570,1050,0,0,3.0,1915,,792000,0.625334412314,0.102226358365,13.582316670796564
20140520T000000,26017 189th Ave SE,Covington,WA 98042,USA,2.0,3,1.0,1490,0,1490,7770,0,0,4.0,1990,,259899,-0.79341784003,0.0260432385998,12.468048372988473
20140520T000000,20515 SE 333rd Pl,Auburn,WA 98092,USA,2.25,3,1.0,1140,260,1400,31626,0,0,2.0,1987,,315000,-0.646500867771,0.0339322786169,12.66032791780777
20140520T000000,3014 NW Esplanade,Seattle,WA 98117,USA,2.0,4,1.0,1450,1400,2850,7861,4,0,4.0,1970,,1275000,1.91316762045,0.171379483141,14.058456736574664
20140520T000000,1178 Camas Ave NE,Renton,WA 98056,USA,3.0,6,1.0,1880,0,1880,7200,0,0,4.0,1966,,326000,-0.61717133301,0.0355071945021,12.694652660348845
20140520T000000,556 N 167th St,Shoreline,WA 98133,USA,1.0,2,1.0,790,0,790,8424,0,0,4.0,1953,,268500,-0.770484810169,0.0272746796478,12.500606192931057
20140520T000000,5501 37th Ave NE,Seattle,WA 98105,USA,1.75,2,2.0,1300,0,1300,4000,0,0,3.0,1948,,440000,-0.313210700034,0.0518290500394,12.994530005894443
20140520T000000,12840 163rd Ave SE,Renton,WA 98059,USA,1.0,3,1.0,1060,1060,2120,7735,0,0,4.0,1967,,300000,-0.686495687899,0.0317846660462,12.611537753638338
20140520T000000,4017 36th Ave SW,Seattle,WA 98126,USA,1.5,3,2.0,1540,0,1540,4773,0,0,3.0,1941,2009.0,525000,-0.0865733859725,0.0639988546066,13.17115354157376
20140520T000000,2602 Shoreland Dr S,Seattle,WA 98144,USA,2.75,4,1.5,1720,900,2620,13777,2,0,4.0,1926,,978000,1.12127018191,0.128856754242,13.793264949016955
20140520T000000,2212 N 36th St,Seattle,WA 98103,USA,3.0,6,2.0,2180,700,2880,3192,0,0,4.0,1919,,1125000,1.51321941916,0.149903357434,13.933293593620657
20140520T000000,2139 N 52nd St,Seattle,WA 98103,USA,1.0,4,1.5,1680,0,1680,4021,0,0,3.0,1921,,700000,0.380032848859,0.089054334598,13.458835614025542
20140520T000000,10830 132nd Ave NE,Redmond,WA 98052,USA,1.0,2,1.0,790,0,790,6969,0,0,3.0,1955,1984.0,315000,-0.646500867771,0.0339322786169,12.66032791780777
20140520T000000,7757 15th Ave SW,Seattle,WA 98106,USA,1.0,3,1.5,1092,0,1092,7500,0,0,3.0,1918,,309000,-0.662498795822,0.0330732335887,12.641096555879882
20140520T000000,425 S 305th St,Federal Way,WA 98003,USA,1.5,3,1.0,1090,560,1650,9936,0,0,3.0,1967,,219950,-0.899934711318,0.0203235736273,12.301155526776865
20140520T000000,17814 SE 257th St,Covington,WA 98042,USA,2.5,3,2.0,2090,0,2090,4700,0,0,3.0,2002,,289000,-0.71582522266,0.0302097501611,12.57418196709457
20140520T000000,21922 34th Ave S,SeaTac,WA 98198,USA,1.75,4,1.0,1180,1000,2180,28710,0,0,3.0,1950,,210000,-0.92646460867,0.0188989906221,12.254862809699606
20140520T000000,32819 17th Ave SW,Federal Way,WA 98023,USA,2.5,4,2.0,1990,0,1990,6671,0,0,3.0,1989,,260000,-0.793148541575,0.0260576991911,12.468436909997665
20140520T000000,11332 30th Ave NE,Seattle,WA 98125,USA,2.5,4,2.0,2650,0,2650,7945,0,0,3.0,2006,,699000,0.377366527517,0.0889111604267,13.457406021215947
20140520T000000,2625 82nd Ave NE,Medina,WA 98039,USA,3.5,4,1.0,2550,1910,4460,16953,0,0,3.0,1962,1994.0,1800000,3.31298632494,0.246545923115,14.403297222866392
20140520T000000,20013 15th Ave NW,Shoreline,WA 98177,USA,1.0,3,1.0,740,170,910,8000,0,0,4.0,1950,,299950,-0.686629003966,0.0317775073377,12.611371073081239
20140520T000000,16420 SE 39th Pl,Bellevue,WA 98008,USA,2.5,3,2.0,2770,0,2770,10773,2,0,3.0,1992,,749950,0.513215599887,0.0962058844584,13.527761816623505
20140520T000000,7529 Lakemont Dr NE,Seattle,WA 98115,USA,2.0,3,2.0,2390,0,2390,6888,1,0,5.0,1939,,1100000,1.44656138562,0.14632400315,13.9108207377686
20140520T000000,701 S 52nd St,Renton,WA 98055,USA,2.5,3,1.0,3050,0,3050,158558,0,0,4.0,1987,,555000,-0.00658374571565,0.068294079748,13.226723392728571
20140520T000000,35131 SE Ridge St,Snoqualmie,WA 98065,USA,2.5,3,2.0,1700,0,1700,4000,0,0,3.0,2003,,384000,-0.46252469518,0.0438112964421,12.858397831569864
20140520T000000,18460 SE 143rd St,Renton,WA 98059,USA,3.5,5,2.0,3200,0,3200,43560,0,0,3.0,1989,,499950,-0.153364735587,0.0604123416136,13.122263372403996
20140520T000000,5206 13th Ave S,Seattle,WA 98108,USA,1.75,3,1.0,1200,0,1200,4500,0,0,5.0,1906,,430000,-0.339873913453,0.0503973083256,12.971540487669746
20140520T000000,22507 SE 279th St,Maple Valley,WA 98038,USA,2.25,4,2.0,2220,0,2220,6953,0,0,4.0,1999,,350000,-0.553179620804,0.0389433746152,12.765688433465597
20140520T000000,8719 228th Way NE,Redmond,WA 98053,USA,2.5,3,2.0,2480,0,2480,9041,0,0,3.0,2004,,620000,0.166727141508,0.0776004008877,13.337474757021274
20140520T000000,17323 NE 24th St,Redmond,WA 98052,USA,2.25,4,1.0,1760,800,2560,12100,0,0,4.0,1976,,765000,0.553343736082,0.0983606557377,13.547631112808673
20140520T000000,24911-24917 38th Ave S,Kent,WA 98032,USA,1.5,4,1.0,1500,1000,2500,6300,0,0,4.0,1961,,250000,-0.819811754994,0.0246259574773,12.429216196844383
20140520T000000,2825 W Elmore St,Seattle,WA 98199,USA,1.0,2,1.0,1150,0,1150,4000,0,0,3.0,1947,,376000,-0.483855265915,0.0426659030711,12.837344422372032
20140520T000000,11726 Phinney Ave N,Seattle,WA 98133,USA,1.75,4,1.0,1150,500,1650,7775,0,0,4.0,1950,,475000,-0.219889453067,0.0568401460377,13.071070083016778
20140520T000000,34403 30th Ave SW,Federal Way,WA 98023,USA,1.75,3,1.0,1140,0,1140,9628,0,0,4.0,1969,,120750,-1.16443378843,0.00612069582647,11.701477571514818
20140520T000000,3872 50th Ave NE,Seattle,WA 98105,USA,1.75,3,1.0,1820,1580,3400,8965,2,0,5.0,1957,,1690000,3.01969097734,0.230796764264,14.340239086899256
20140520T000000,8442-8514 WA-900,Issaquah,WA 98027,USA,1.0,3,1.0,1180,0,1180,43124,0,0,4.0,1959,,330000,-0.606506047642,0.0360798911876,12.706847933442663
20140520T000000,3113 E Cherry St,Seattle,WA 98122,USA,2.5,3,2.0,1700,0,1700,4105,0,0,3.0,1992,,619500,0.165393980837,0.077528813802,13.336667980051335
20140520T000000,15154 SE Newport Way,Bellevue,WA 98006,USA,1.5,3,1.0,1240,0,1240,11200,0,0,4.0,1954,,345000,-0.566511227514,0.0382275037583,12.751299696013497
20140520T000000,2116 Sahalee Dr E,Sammamish,WA 98074,USA,2.25,5,2.0,2890,0,2890,12478,0,0,3.0,1977,,598000,0.108068071986,0.0744505691173,13.301346032932768
20140520T000000,8136 NE 147th Pl,Kenmore,WA 98028,USA,1.0,3,1.0,1060,0,1060,10050,0,0,4.0,1967,,335000,-0.593174440933,0.0367957620445,12.721885810807203
20140520T000000,14556 Stone Ave N,Shoreline,WA 98133,USA,1.75,4,2.0,1590,0,1590,10523,0,0,4.0,1922,,372500,-0.493187390612,0.0421647934713,12.827992316801751
20140520T000000,606 5th St SE,Auburn,WA 98002,USA,5.25,6,2.0,2860,0,2860,5682,0,0,3.0,1978,,300000,-0.686495687899,0.0317846660462,12.611537753638338
20140520T000000,6017-6199 31st Ave SW,Seattle,WA 98126,USA,1.0,1,1.0,760,60,820,1060,0,0,3.0,2007,,194000,-0.96912575014,0.01660820388,12.175613438045465
20140520T000000,16630 SE 26th St,Bellevue,WA 98008,USA,2.0,3,1.0,1020,1000,2020,8118,0,0,3.0,1963,,507500,-0.133234009456,0.0614933066075,13.137251989898079
20140520T000000,12813 81st Ave NE,Kirkland,WA 98034,USA,2.25,4,1.0,1170,700,1870,9680,0,0,4.0,1959,,325000,-0.619837654352,0.0353640203307,12.691580461311874
20140520T000000,22639 SE 280th Pl,Maple Valley,WA 98038,USA,2.5,3,2.0,2170,0,2170,4905,0,0,3.0,2004,,329900,-0.606772679776,0.0360655737705,12.706544857216672
20140520T000000,6048 26th Ave SW,Seattle,WA 98106,USA,2.5,4,1.0,830,770,1600,6765,0,0,3.0,1947,2011.0,329000,-0.609172368984,0.0359367170163,12.70381302974751
20140520T000000,5011 SW Dawson St,Seattle,WA 98136,USA,1.75,4,1.5,1250,840,2090,4300,0,0,4.0,1925,,494000,-0.169229347571,0.0595604552939,13.110290796170059
20140520T000000,606 5th St SE,Auburn,WA 98002,USA,2.0,4,1.0,1700,0,1700,6025,0,0,3.0,1978,,206000,-0.937129894037,0.0183262939366,12.235631447771718
20140520T000000,11207 Evanston Ave N,Seattle,WA 98133,USA,1.75,4,1.0,970,970,1940,6909,0,0,4.0,1941,,423000,-0.358538162846,0.0493950891259,12.955127458028414
20140520T000000,12816 84th Ave S,Seattle,WA 98178,USA,1.75,3,1.0,1560,0,1560,9788,0,0,3.0,1964,,291000,-0.710492579976,0.0304960985038,12.581078546153629
20140520T000000,2931 NE 5th Pl,Renton,WA 98056,USA,1.0,3,1.0,1320,0,1320,8625,0,0,4.0,1957,,259000,-0.795814862917,0.0259145250197,12.464583340681674
20140520T000000,10599 Marine View Dr SW,Seattle,WA 98146,USA,2.25,4,1.0,1830,1670,3500,13875,4,0,4.0,1938,,879950,0.859837374333,0.114818526738,13.687620366658358
20140520T000000,352 17th Ave,Seattle,WA 98122,USA,3.5,5,2.5,2800,0,2800,5120,0,0,3.0,1903,2005.0,345600,-0.564911434709,0.0383134082611,12.753037315912037
20140520T000000,7505 Ravenna Ave NE,Seattle,WA 98115,USA,1.5,3,1.5,1080,0,1080,2940,0,0,4.0,1920,,395000,-0.433195160419,0.0453862123273,12.886641043883259
20140520T000000,6519 Sword Fern Ave SE,Snoqualmie,WA 98065,USA,2.5,4,2.0,3550,0,3550,8048,0,0,3.0,2007,,625000,0.180058748217,0.0783162717446,13.345506928718539
20140520T000000,16103 Kelly Rd NE,Duvall,WA 98019,USA,2.0,3,2.0,1510,500,2010,251341,0,0,3.0,2003,,439000,-0.315877021376,0.051685875868,12.992254692057308
20140520T000000,4355 Jill Pl S,Seattle,WA 98108,USA,1.75,3,2.0,1380,310,1690,1468,0,0,3.0,2008,,380000,-0.473189980547,0.0432385997566,12.84792653170257
20140520T000000,9608 Roosevelt Way NE,Seattle,WA 98115,USA,1.5,3,3.0,1270,0,1270,1443,0,0,3.0,2007,,440000,-0.313210700034,0.0518290500394,12.994530005894443
20140520T000000,4351 Jill Pl S,Seattle,WA 98108,USA,2.25,3,2.0,1680,290,1970,2377,0,0,3.0,2008,,415000,-0.379868733581,0.0482496957549,12.936033799212835
20140520T000000,13009 NE 74th St,Kirkland,WA 98033,USA,2.75,4,2.0,3160,0,3160,8097,0,0,3.0,2014,,860000,0.806644263563,0.111962202019,13.664687668229691
20140520T000000,3903 Woodland Park Ave N,Seattle,WA 98103,USA,2.5,3,3.0,1210,0,1210,1200,0,0,3.0,2008,,500000,-0.15323141952,0.0604195003221,13.122363377404328
20140520T000000,6511 37th Ave NE,Seattle,WA 98115,USA,3.5,4,2.0,2480,640,3120,5086,0,0,3.0,2008,,953007,1.05463081261,0.125278402176,13.767377527834967
20140520T000000,5407 NE 3rd Pl,Renton,WA 98059,USA,2.5,4,2.0,2670,0,2670,8765,0,0,3.0,2006,,515000,-0.113236599391,0.0625671128928,13.151922179645874
20140520T000000,122 27th Ave E,Seattle,WA 98112,USA,2.25,3,3.0,1640,0,1640,1204,0,0,3.0,2014,,772000,0.572007985476,0.0993628749374,13.556739829006913
20140520T000000,38068 41st Pl S,Auburn,WA 98001,USA,2.5,4,2.0,2303,0,2303,3680,0,0,3.0,2013,,329995,-0.606519379249,0.0360791753168,12.706832781812727
20140520T000000,7416 Better Way Loop SE,Snoqualmie,WA 98065,USA,2.5,3,2.0,1800,0,1800,3168,0,0,3.0,2014,,409316,-0.395024104088,0.0474358937648,12.922242752847655
20140520T000000,1400 10th Ave W,Seattle,WA 98119,USA,3.5,5,3.0,3280,1180,4460,2975,2,0,3.0,2013,,490000,-0.179894632939,0.0589877586083,13.102160670086809
20140520T000000,5937 Delridge Way SW,Seattle,WA 98106,USA,2.5,2,2.0,1220,370,1590,2656,0,0,3.0,2009,,305000,-0.67316408119,0.0325005369031,12.628067055589549
20140520T000000,2500-2556 NW Alpine Crest Way,Issaquah,WA 98027,USA,3.5,4,2.0,2190,880,3070,4684,0,0,3.0,2009,,785000,0.60667016292,0.101224139165,13.573438996764546
20140521T000000,17451 42nd Ln S,SeaTac,WA 98188,USA,1.75,2,1.0,1330,0,1330,7200,0,0,3.0,1993,,240000,-0.846474968413,0.0231942157635,12.388394202324129
20140521T000000,11502 Corliss Ave N,Seattle,WA 98133,USA,1.0,3,1.0,990,0,990,6750,0,0,4.0,1947,,325000,-0.619837654352,0.0353640203307,12.691580461311874
20140521T000000,4136 258th Ave SE,Issaquah,WA 98029,USA,2.5,4,2.0,1900,0,1900,5790,0,0,3.0,1994,,535800,-0.05777711548,0.0655451356575,13.191516236092646
20140521T000000,208 N 45th St,Seattle,WA 98103,USA,2.5,3,3.0,2020,0,2020,1159,3,0,3.0,2000,,720000,0.433359275697,0.0919178180256,13.487006490992238
20140521T000000,12401 NE 108th Ln,Kirkland,WA 98033,USA,1.75,3,1.0,2000,0,2000,9416,0,0,4.0,1961,,374000,-0.489187908599,0.0423795547283,12.832011076396668
20140521T000000,1215 S 211th St,Des Moines,WA 98198,USA,1.75,2,1.0,1100,0,1100,7600,0,0,3.0,1980,,189650,-0.980724247977,0.0159853962345,12.152935547117044
20140521T000000,10815 E Lake Joy Dr NE,Carnation,WA 98014,USA,1.0,1,1.0,960,0,960,40946,0,0,5.0,1945,,420850,-0.364270753731,0.0490872646575,12.950031754639722
20140521T000000,321 246th Way SE,Redmond,WA 98074,USA,2.75,4,2.0,3488,0,3488,9614,0,0,3.0,1998,,815000,0.686659803177,0.105519364307,13.610943392223
20140521T000000,130 97th Ave NE,Bellevue,WA 98004,USA,1.75,2,2.0,1890,0,1890,9466,0,0,3.0,1987,,1065000,1.35324013865,0.141312907152,13.878485357125662
20140521T000000,11226 57th Ave S,Seattle,WA 98178,USA,2.0,4,2.0,2030,0,2030,8120,0,0,3.0,1950,,199000,-0.955794143431,0.0173240747369,12.201060103706629
20140521T000000,18600-18698 SE 259th Pl,Covington,WA 98042,USA,1.75,3,1.0,990,390,1380,7350,0,0,3.0,1981,,195000,-0.966459428798,0.0167513780514,12.180754837545884
20140521T000000,1020 15th Ave E,Seattle,WA 98112,USA,3.25,4,2.5,3360,300,3660,5800,0,0,3.0,1909,1995.0,1506000,2.52908785043,0.20445271673,14.224967687341977
20140521T000000,3901 NE 5th Pl,Renton,WA 98056,USA,2.25,3,2.0,1870,0,1870,3230,0,0,3.0,1997,,288400,-0.717425015465,0.0301238456582,12.572103684392932
20140521T000000,1740 216th Pl NE,Sammamish,WA 98074,USA,2.25,4,1.0,1220,860,2080,12007,0,0,4.0,1979,,442000,-0.30787805735,0.0521153983821,12.999065161059836
20140521T000000,8537 135th Ave SE,Newcastle,WA 98059,USA,2.75,4,2.0,2450,0,2450,14803,0,0,4.0,1988,,619420,0.165180675129,0.0775173598683,13.336538835312188
20140521T000000,3821 39th Ave S,Seattle,WA 98118,USA,2.25,4,1.0,1500,1250,2750,6180,0,0,4.0,1948,,635000,0.206721961636,0.0797480134584,13.36138027787483
20140521T000000,9612-9618 Renton Ave S,Seattle,WA 98118,USA,1.0,3,1.0,1240,0,1240,4842,0,0,4.0,1916,,210000,-0.92646460867,0.0188989906221,12.254862809699606
20140521T000000,11125 115th Ave NE,Kirkland,WA 98033,USA,2.5,3,2.0,1900,0,1900,7604,0,0,3.0,1990,,512500,-0.119902402746,0.0622091774644,13.1470559899947
20140521T000000,7913-7935 79th Way NE,Kirkland,WA 98034,USA,2.5,3,2.0,2540,0,2540,6093,0,0,3.0,1999,,567000,0.0254121103871,0.0700121698046,13.248114582709889
20140521T000000,3 Ober Strasse,Snoqualmie Pass,WA 98068,USA,2.75,3,2.0,1510,590,2100,10362,0,0,3.0,1998,,525000,-0.0865733859725,0.0639988546066,13.17115354157376
20140521T000000,1017 N 38th St,Seattle,WA 98103,USA,2.0,4,1.0,840,950,1790,2250,2,0,4.0,1909,,475000,-0.219889453067,0.0568401460377,13.071070083016778
20140521T000000,29812 55th Pl S,Auburn,WA 98001,USA,2.0,3,1.0,1170,0,1170,7258,0,0,3.0,1984,,250000,-0.819811754994,0.0246259574773,12.429216196844383
20140521T000000,1122 Harding St,Enumclaw,WA 98022,USA,1.0,3,1.0,1060,0,1060,9126,2,0,5.0,1956,,220000,-0.899801395251,0.0203307323359,12.301382825334498
20140521T000000,10645 2nd Ave SW,Seattle,WA 98146,USA,2.0,5,1.5,1930,0,1930,6120,0,0,3.0,1941,1969.0,230000,-0.873138181832,0.0217624740497,12.345834587905333
20140521T000000,9215 NE 183rd St,Bothell,WA 98011,USA,2.0,3,1.0,1120,420,1540,7947,0,0,3.0,1961,,385500,-0.458525213167,0.0440260576992,12.862296471985522
20140521T000000,5558 W Mercer Way,Mercer Island,WA 98040,USA,3.0,5,1.0,1970,906,2876,13927,2,0,4.0,1973,,895000,0.899965510529,0.116973298017,13.704578997256993
20140521T000000,932 223rd Pl NE,Sammamish,WA 98074,USA,2.5,3,2.0,2150,0,2150,7484,0,0,3.0,1988,,368250,-0.504519256315,0.0415563032429,12.816517334324876
20140521T000000,9412 24th Ave SW,Seattle,WA 98106,USA,1.0,2,1.0,1140,0,1140,5500,0,0,3.0,1947,,249900,-0.820078387128,0.0246116400601,12.428816116823043
20140521T000000,9753 NE 127th Pl,Kirkland,WA 98034,USA,1.5,3,1.0,980,0,980,7790,0,0,5.0,1969,,350000,-0.553179620804,0.0389433746152,12.765688433465597
20140521T000000,31649-31799 44th Ave S,Auburn,WA 98001,USA,1.75,3,1.0,1230,0,1230,13056,0,0,4.0,1962,,175000,-1.01978585564,0.0138878946238,12.072541252905651
20140521T000000,5601-5605 21st Ave SW,Seattle,WA 98106,USA,1.75,3,1.0,860,530,1390,10905,0,0,3.0,1957,,270000,-0.766485328156,0.0274894409049,12.506177237980511
20140521T000000,6521-6599 S Norfolk St,Seattle,WA 98118,USA,3.5,3,2.0,1670,710,2380,6250,3,0,3.0,1997,,495000,-0.166563026229,0.0597036294652,13.112313041550827
20140521T000000,440 8th Ave,Kirkland,WA 98033,USA,3.25,3,2.0,3690,0,3690,7200,0,0,3.0,2007,,1580000,2.72639562973,0.215047605412,14.27293540500315
20140521T000000,16200-16398 252nd Ave SE,Issaquah,WA 98027,USA,3.25,5,1.5,2010,1000,3010,1074218,0,0,5.0,1931,,542500,-0.0399127624893,0.0665044026058,13.203943364396752
20140521T000000,17510 194th Ave NE,Woodinville,WA 98077,USA,1.0,3,1.0,1250,0,1250,9126,0,0,3.0,1969,,330000,-0.606506047642,0.0360798911876,12.706847933442663
20140521T000000,124 NE 63rd St,Seattle,WA 98115,USA,2.75,4,2.0,2170,120,2290,6120,0,0,4.0,1926,,1002999,1.18792554913,0.132435965352,13.818505069934602
20140521T000000,8041-8299 Beacon Ave S,Seattle,WA 98118,USA,1.0,2,1.0,790,0,790,5240,0,0,4.0,1925,,299800,-0.687028952167,0.031756031212,12.610870864650634
20140521T000000,29820 125th Pl SE,Auburn,WA 98092,USA,2.5,3,2.0,2720,0,2720,6014,0,0,3.0,2002,,299900,-0.686762320033,0.0317703486291,12.6112043647371
20140521T000000,4118 107th Pl NE,Kirkland,WA 98033,USA,2.75,4,1.0,1700,850,2550,8632,0,0,3.0,1972,,691000,0.356035956782,0.0877657670556,13.445895102749807
20140521T000000,24807 10th Ave S,Des Moines,WA 98198,USA,1.0,2,1.0,1080,0,1080,3899,0,0,4.0,1972,,195000,-0.966459428798,0.0167513780514,12.180754837545884
20140521T000000,1018 S 226th St,Des Moines,WA 98198,USA,1.75,3,1.0,1570,900,2470,9620,1,0,4.0,1962,,405000,-0.406531947,0.0468179540411,12.911642346088676
20140521T000000,2458 S Ferdinand St,Seattle,WA 98108,USA,0.75,2,1.0,550,300,850,7710,2,0,5.0,1909,,360000,-0.526516407385,0.040375116329,12.793859310432293
20140521T000000,23255 133rd Ave SE,Kent,WA 98042,USA,2.5,3,1.0,1570,420,1990,8991,0,0,3.0,1969,,256750,-0.801814085936,0.0255923831341,12.455858127790805
20140521T000000,23902 231st Pl SE,Maple Valley,WA 98038,USA,2.25,3,2.0,1800,0,1800,10500,0,0,3.0,1995,,332500,-0.599840244287,0.0364378266161,12.714395139078047
20140521T000000,13600 NE 36th Pl,Bellevue,WA 98005,USA,4.0,5,2.0,4850,0,4850,36450,0,0,3.0,1977,,975000,1.11327121788,0.128427231727,13.790192749979985
20140521T000000,9455 8th Ave SW,Seattle,WA 98106,USA,1.0,3,1.0,1020,0,1020,7874,0,0,3.0,1956,,218000,-0.905134037934,0.0200443839931,12.292250341771226
20140521T000000,24998 SE 155th Pl,Issaquah,WA 98027,USA,2.5,3,2.0,1860,560,2420,49928,0,0,3.0,1985,,429000,-0.342540234795,0.0502541341542,12.969212197910155
